,model,alpha,length,loc_error,num_traj,eduN,UPV-MAT,FCI,UCL,Erasmus MC,Anomalous Unicorns,DecBayComp,NOA,QuBI,DeepSPT,WUST ML B,WUST ML A,BIT,TSA
30,sbm,0.05,60,1.0,21,0.6190476190476191,0.5714285714285714,0.42857142857142855,0.5238095238095238,0.5714285714285714,0.42857142857142855,0.6190476190476191,0.5714285714285714,0.42857142857142855,0.3333333333333333,0.5238095238095238,0.38095238095238093,0.3333333333333333,0.42857142857142855
31,sbm,0.05,60,2.0,27,0.5925925925925926,0.7037037037037037,0.48148148148148145,0.4444444444444444,0.6666666666666666,0.4444444444444444,0.5185185185185185,0.6666666666666666,0.4444444444444444,0.2222222222222222,0.5185185185185185,0.48148148148148145,0.48148148148148145,0.2962962962962963
32,sbm,0.05,60,10.0,15,0.8000000000000002,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.6666666666666666,0.4000000000000001,0.6,0.6,0.5333333333333333,0.5333333333333333
33,sbm,0.25,60,1.0,22,0.8181818181818182,0.8181818181818182,0.7272727272727273,0.7272727272727273,0.8181818181818182,0.7272727272727273,0.5454545454545454,0.7727272727272727,0.6818181818181818,0.5,0.7272727272727273,0.4090909090909091,0.5454545454545454,0.45454545454545453
34,sbm,0.25,60,2.0,20,0.75,0.75,0.7,0.85,0.7,0.5,0.9,0.7,0.65,0.45,0.55,0.45,0.7,0.55
35,sbm,0.25,60,10.0,28,0.7142857142857143,0.75,0.75,0.5357142857142857,0.8214285714285714,0.5357142857142857,0.6428571428571429,0.5714285714285714,0.6071428571428571,0.2857142857142857,0.4642857142857143,0.4642857142857143,0.4642857142857143,0.5
36,sbm,0.45,60,1.0,24,0.6666666666666666,0.75,0.6666666666666666,0.5833333333333334,0.7916666666666666,0.6666666666666666,0.6666666666666666,0.5,0.4583333333333333,0.20833333333333334,0.3333333333333333,0.5,0.4583333333333333,0.20833333333333334
37,sbm,0.45,60,2.0,15,0.9333333333333333,1.0,0.7333333333333333,0.9333333333333333,0.8000000000000002,0.6,0.8000000000000002,0.4666666666666667,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.4666666666666667,0.26666666666666666,0.3333333333333333
38,sbm,0.45,60,10.0,26,0.7307692307692306,0.8076923076923077,0.8461538461538461,0.6923076923076923,0.7692307692307693,0.6153846153846154,0.6923076923076923,0.6153846153846154,0.46153846153846156,0.4230769230769231,0.4230769230769231,0.4230769230769231,0.4230769230769231,0.5769230769230769
39,sbm,0.6500000000000001,60,1.0,16,0.5625,0.75,0.625,0.75,0.625,0.5,0.75,0.6875,0.4375,0.125,0.625,0.5625,0.4375,0.25
40,sbm,0.6500000000000001,60,2.0,16,0.8125,0.5625,0.5625,0.625,0.5625,0.375,0.75,0.625,0.625,0.4375,0.6875,0.4375,0.5625,0.375
41,sbm,0.6500000000000001,60,10.0,23,0.7391304347826085,0.7391304347826085,0.6956521739130435,0.6086956521739131,0.7391304347826085,0.6521739130434783,0.6521739130434783,0.5217391304347826,0.6956521739130435,0.4782608695652174,0.6086956521739131,0.43478260869565216,0.5217391304347826,0.5217391304347826
42,sbm,0.8500000000000001,60,1.0,30,0.6,0.5666666666666667,0.4666666666666667,0.5,0.5333333333333333,0.6,0.43333333333333335,0.4000000000000001,0.3333333333333333,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.3333333333333333,0.10000000000000002
43,sbm,0.8500000000000001,60,2.0,25,0.56,0.64,0.36,0.52,0.56,0.44,0.52,0.52,0.48,0.44,0.4000000000000001,0.44,0.44,0.24
44,sbm,0.8500000000000001,60,10.0,27,0.5555555555555556,0.5555555555555556,0.7777777777777778,0.5925925925925926,0.48148148148148145,0.6296296296296297,0.6296296296296297,0.48148148148148145,0.5925925925925926,0.6296296296296297,0.5185185185185185,0.4444444444444444,0.2962962962962963,0.4444444444444444
45,sbm,1.05,60,1.0,14,0.6428571428571429,0.5,0.5,0.42857142857142855,0.5,0.5714285714285714,0.35714285714285715,0.5,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.2857142857142857
46,sbm,1.05,60,2.0,14,0.8571428571428571,0.6428571428571429,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.6428571428571429,0.7142857142857143,0.7857142857142857,0.42857142857142855,0.5714285714285714,0.6428571428571429,0.7142857142857143,0.2857142857142857
47,sbm,1.05,60,10.0,14,0.6428571428571429,0.6428571428571429,0.7142857142857143,0.6428571428571429,0.5,0.5714285714285714,0.6428571428571429,0.5714285714285714,0.6428571428571429,0.6428571428571429,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.7142857142857143
48,sbm,1.2500000000000002,60,1.0,8,0.5,0.625,0.5,0.625,0.75,0.375,0.25,0.5,0.5,0.25,0.625,0.5,0.5,0.375
49,sbm,1.2500000000000002,60,2.0,12,0.8333333333333334,0.6666666666666666,0.9166666666666666,0.75,0.75,0.8333333333333334,0.5833333333333334,0.75,0.75,0.5,0.6666666666666666,0.5,0.5,0.16666666666666666
50,sbm,1.2500000000000002,60,10.0,11,0.9090909090909091,0.8181818181818182,0.7272727272727273,0.8181818181818182,0.9090909090909091,0.7272727272727273,0.5454545454545454,0.6363636363636364,0.7272727272727273,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.8181818181818182,0.9090909090909091
51,sbm,1.4500000000000002,60,1.0,17,0.5294117647058824,0.5882352941176471,0.6470588235294118,0.7058823529411765,0.7058823529411765,0.6470588235294118,0.6470588235294118,0.5882352941176471,0.7058823529411765,0.6470588235294118,0.29411764705882354,0.35294117647058826,0.5882352941176471,0.35294117647058826
52,sbm,1.4500000000000002,60,2.0,15,0.7333333333333333,0.6666666666666666,0.9333333333333333,0.8000000000000002,0.6666666666666666,0.9333333333333333,0.8666666666666667,0.6,0.8000000000000002,0.6,0.8000000000000002,0.6666666666666666,0.7333333333333333,0.7333333333333333
53,sbm,1.4500000000000002,60,10.0,14,1.0,0.9285714285714286,1.0,0.9285714285714286,0.9285714285714286,0.9285714285714286,1.0,0.7857142857142857,1.0,0.9285714285714286,0.7857142857142857,0.7142857142857143,0.8571428571428571,0.5714285714285714
54,sbm,1.6500000000000001,60,1.0,10,0.5,0.9,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.7,0.7,0.6,0.6,0.7,0.4000000000000001,0.4000000000000001,0.7,0.20000000000000004
55,sbm,1.6500000000000001,60,2.0,8,0.625,0.875,1.0,1.0,0.875,1.0,1.0,0.75,0.875,0.75,0.75,0.5,0.875,0.125
56,sbm,1.6500000000000001,60,10.0,13,0.9230769230769231,1.0,1.0,1.0,1.0,1.0,0.9230769230769231,1.0,1.0,1.0,0.9230769230769231,0.6923076923076923,0.8461538461538461,0.7692307692307693
57,sbm,1.85,60,1.0,18,0.5555555555555556,0.8333333333333334,0.7777777777777778,0.7222222222222222,0.6111111111111112,0.7222222222222222,0.6666666666666666,0.6666666666666666,0.6111111111111112,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.4444444444444444,0.2222222222222222
58,sbm,1.85,60,2.0,10,0.7,0.9,0.8000000000000002,0.9,0.8000000000000002,1.0,0.8000000000000002,0.7,0.8000000000000002,1.0,0.8000000000000002,0.4000000000000001,0.6,0.5
59,sbm,1.85,60,10.0,14,0.9285714285714286,0.9285714285714286,1.0,0.9285714285714286,1.0,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.9285714285714286,0.7857142857142857,0.7857142857142857,0.5714285714285714,0.9285714285714286,0.35714285714285715
60,sbm,0.05,110,1.0,21,0.8571428571428571,0.7619047619047619,0.7142857142857143,0.5714285714285714,0.8095238095238095,0.7142857142857143,0.6666666666666666,0.7142857142857143,0.5714285714285714,0.5238095238095238,0.47619047619047616,0.3333333333333333,0.47619047619047616,0.42857142857142855
61,sbm,0.05,110,2.0,16,0.6875,0.75,0.75,0.8125,0.6875,0.6875,0.6875,0.75,0.625,0.375,0.5,0.6875,0.3125,0.3125
62,sbm,0.05,110,10.0,17,0.8235294117647058,0.7647058823529412,0.7647058823529412,0.7647058823529412,0.7647058823529412,0.7647058823529412,0.7647058823529412,0.6470588235294118,0.7058823529411765,0.5294117647058824,0.5882352941176471,0.47058823529411764,0.35294117647058826,0.4117647058823529
63,sbm,0.25,110,1.0,23,0.8695652173913043,0.782608695652174,0.8260869565217391,0.8260869565217391,0.8695652173913043,0.6956521739130435,0.8260869565217391,0.6956521739130435,0.6956521739130435,0.391304347826087,0.6086956521739131,0.5652173913043478,0.5217391304347826,0.2608695652173913
64,sbm,0.25,110,2.0,15,1.0,1.0,1.0,0.9333333333333333,1.0,0.8000000000000002,0.9333333333333333,1.0,0.8666666666666667,0.6666666666666666,0.6666666666666666,0.7333333333333333,0.6,0.6
65,sbm,0.25,110,10.0,13,0.8461538461538461,0.9230769230769231,0.7692307692307693,0.9230769230769231,0.8461538461538461,0.6923076923076923,0.7692307692307693,0.6923076923076923,0.6153846153846154,0.38461538461538464,0.6153846153846154,0.6923076923076923,0.5384615384615384,0.38461538461538464
66,sbm,0.45,110,1.0,23,0.8695652173913043,0.782608695652174,0.7391304347826085,0.8260869565217391,0.8695652173913043,0.7391304347826085,0.7391304347826085,0.6521739130434783,0.782608695652174,0.4782608695652174,0.6521739130434783,0.6956521739130435,0.391304347826087,0.4782608695652174
67,sbm,0.45,110,2.0,26,0.8846153846153846,0.8461538461538461,0.9230769230769231,0.8461538461538461,0.8846153846153846,0.5769230769230769,0.8461538461538461,0.7307692307692306,0.7692307692307693,0.38461538461538464,0.5,0.5384615384615384,0.6153846153846154,0.34615384615384615
68,sbm,0.45,110,10.0,19,0.8947368421052632,0.9473684210526315,0.8421052631578947,0.8421052631578947,0.8947368421052632,0.7894736842105263,0.6842105263157895,0.8947368421052632,0.7894736842105263,0.6842105263157895,0.7368421052631579,0.7368421052631579,0.42105263157894735,0.631578947368421
69,sbm,0.6500000000000001,110,1.0,15,0.7333333333333333,0.6666666666666666,0.4666666666666667,0.6,0.7333333333333333,0.4666666666666667,0.8000000000000002,0.7333333333333333,0.6666666666666666,0.20000000000000004,0.4000000000000001,0.4000000000000001,0.5333333333333333,0.3333333333333333
70,sbm,0.6500000000000001,110,2.0,20,0.7,0.65,0.7,0.75,0.55,0.7,0.65,0.65,0.65,0.45,0.6,0.5,0.45,0.55
71,sbm,0.6500000000000001,110,10.0,18,0.7777777777777778,0.8888888888888888,0.6666666666666666,0.7777777777777778,0.7222222222222222,0.5,0.8888888888888888,0.6111111111111112,0.4444444444444444,0.3888888888888889,0.6666666666666666,0.4444444444444444,0.4444444444444444,0.3888888888888889
72,sbm,0.8500000000000001,110,1.0,20,0.45,0.65,0.65,0.7,0.45,0.6,0.65,0.4000000000000001,0.4000000000000001,0.45,0.4000000000000001,0.5,0.45,0.25
73,sbm,0.8500000000000001,110,2.0,23,0.7391304347826085,0.6086956521739131,0.8260869565217391,0.6086956521739131,0.6086956521739131,0.6521739130434783,0.6086956521739131,0.5652173913043478,0.6521739130434783,0.43478260869565216,0.34782608695652173,0.391304347826087,0.6086956521739131,0.17391304347826086
74,sbm,0.8500000000000001,110,10.0,24,0.75,0.75,0.5833333333333334,0.5833333333333334,0.75,0.5416666666666666,0.5833333333333334,0.5833333333333334,0.2916666666666667,0.5,0.5,0.25,0.3333333333333333,0.4583333333333333
75,sbm,1.05,110,1.0,13,0.6923076923076923,0.6153846153846154,1.0,0.6153846153846154,0.6153846153846154,0.6923076923076923,0.5384615384615384,0.38461538461538464,0.46153846153846156,0.3076923076923077,0.38461538461538464,0.38461538461538464,0.15384615384615385,0.23076923076923078
76,sbm,1.05,110,2.0,14,0.6428571428571429,0.5714285714285714,0.7142857142857143,0.6428571428571429,0.6428571428571429,0.5714285714285714,0.7142857142857143,0.42857142857142855,0.7857142857142857,0.7142857142857143,0.5714285714285714,0.7857142857142857,0.7142857142857143,0.42857142857142855
77,sbm,1.05,110,10.0,12,0.8333333333333334,0.9166666666666666,0.8333333333333334,0.9166666666666666,0.9166666666666666,0.75,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.9166666666666666,0.75,0.5833333333333334,0.75,0.8333333333333334
78,sbm,1.2500000000000002,110,1.0,11,0.7272727272727273,0.8181818181818182,0.8181818181818182,0.9090909090909091,0.5454545454545454,0.8181818181818182,0.5454545454545454,0.5454545454545454,0.8181818181818182,0.6363636363636364,0.5454545454545454,0.5454545454545454,0.2727272727272727,0.2727272727272727
79,sbm,1.2500000000000002,110,2.0,10,1.0,1.0,1.0,1.0,1.0,0.8000000000000002,0.9,0.9,0.9,0.9,0.9,0.5,0.7,0.5
80,sbm,1.2500000000000002,110,10.0,15,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8000000000000002,0.8666666666666667,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.6666666666666666,0.8666666666666667
81,sbm,1.4500000000000002,110,1.0,16,0.6875,0.875,0.9375,0.8125,0.75,0.875,0.6875,0.625,0.625,0.9375,0.375,0.375,0.5,0.375
82,sbm,1.4500000000000002,110,2.0,20,1.0,0.9500000000000001,0.9,0.9,0.9,0.9500000000000001,1.0,0.9,0.9500000000000001,0.9,0.8000000000000002,0.75,0.85,0.7
83,sbm,1.4500000000000002,110,10.0,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.75,1.0,0.8333333333333334
84,sbm,1.6500000000000001,110,1.0,7,0.7142857142857143,1.0,0.8571428571428571,0.7142857142857143,0.8571428571428571,1.0,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.14285714285714285
85,sbm,1.6500000000000001,110,2.0,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7777777777777778,1.0,1.0,0.7777777777777778,0.3333333333333333
86,sbm,1.6500000000000001,110,10.0,7,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,1.0,1.0,0.8571428571428571,1.0,0.8571428571428571,1.0,0.8571428571428571
87,sbm,1.85,110,1.0,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,0.2857142857142857,0.2857142857142857
88,sbm,1.85,110,2.0,13,0.7692307692307693,0.9230769230769231,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.9230769230769231,0.6923076923076923,0.8461538461538461,0.6153846153846154,0.8461538461538461,0.7692307692307693,0.6153846153846154,0.8461538461538461,0.46153846153846156
89,sbm,1.85,110,10.0,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9090909090909091,1.0,1.0,0.8181818181818182,0.6363636363636364,0.9090909090909091,0.5454545454545454
90,sbm,0.05,160,1.0,26,0.6923076923076923,0.6923076923076923,0.6153846153846154,0.5384615384615384,0.7307692307692306,0.6538461538461539,0.6153846153846154,0.6153846153846154,0.5,0.38461538461538464,0.5,0.6538461538461539,0.4230769230769231,0.4230769230769231
91,sbm,0.05,160,2.0,21,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.9523809523809523,0.8095238095238095,0.9047619047619048,0.7619047619047619,0.8571428571428571,0.8095238095238095,0.5238095238095238,0.6190476190476191,0.5238095238095238,0.38095238095238093,0.47619047619047616
92,sbm,0.05,160,10.0,23,0.6086956521739131,0.6086956521739131,0.5652173913043478,0.6086956521739131,0.5217391304347826,0.6086956521739131,0.6086956521739131,0.6956521739130435,0.5652173913043478,0.43478260869565216,0.5652173913043478,0.43478260869565216,0.5217391304347826,0.4782608695652174
93,sbm,0.25,160,1.0,22,1.0,1.0,0.9545454545454546,0.9090909090909091,0.9545454545454546,0.9090909090909091,0.9090909090909091,0.8181818181818182,0.7727272727272727,0.6363636363636364,0.5909090909090909,0.6363636363636364,0.5454545454545454,0.36363636363636365
94,sbm,0.25,160,2.0,24,0.875,0.7916666666666666,0.75,0.6666666666666666,0.7916666666666666,0.75,0.875,0.75,0.7083333333333334,0.6666666666666666,0.5833333333333334,0.625,0.6666666666666666,0.5416666666666666
95,sbm,0.25,160,10.0,23,0.9565217391304348,0.9565217391304348,1.0,0.9565217391304348,0.9565217391304348,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.7391304347826085,0.4782608695652174,0.6521739130434783,0.6521739130434783,0.5652173913043478
96,sbm,0.45,160,1.0,22,0.9090909090909091,0.8181818181818182,0.8636363636363636,0.6818181818181818,0.9090909090909091,0.7727272727272727,0.8181818181818182,0.7272727272727273,0.7272727272727273,0.5454545454545454,0.4090909090909091,0.7272727272727273,0.5454545454545454,0.4090909090909091
97,sbm,0.45,160,2.0,28,0.7857142857142857,0.75,0.8214285714285714,0.75,0.7142857142857143,0.6785714285714286,0.6785714285714286,0.75,0.75,0.7142857142857143,0.35714285714285715,0.5,0.5357142857142857,0.5714285714285714
98,sbm,0.45,160,10.0,25,0.88,0.88,0.96,0.88,0.88,0.8399999999999999,0.72,0.8399999999999999,0.76,0.56,0.72,0.6,0.36,0.72
99,sbm,0.6500000000000001,160,1.0,22,0.6363636363636364,0.6818181818181818,0.5,0.6818181818181818,0.7272727272727273,0.5454545454545454,0.5909090909090909,0.5454545454545454,0.5909090909090909,0.18181818181818182,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.22727272727272727
100,sbm,0.6500000000000001,160,2.0,24,0.6666666666666666,0.75,0.5416666666666666,0.7083333333333334,0.7083333333333334,0.75,0.6666666666666666,0.5416666666666666,0.4583333333333333,0.25,0.4166666666666667,0.4166666666666667,0.375,0.2916666666666667
101,sbm,0.6500000000000001,160,10.0,24,0.9166666666666666,0.9166666666666666,0.8333333333333334,0.875,0.875,0.5833333333333334,0.7083333333333334,0.75,0.6666666666666666,0.625,0.7083333333333334,0.5,0.5,0.7083333333333334
102,sbm,0.8500000000000001,160,1.0,25,0.6,0.52,0.44,0.44,0.6,0.6,0.36,0.44,0.36,0.52,0.24,0.24,0.20000000000000004,0.16
103,sbm,0.8500000000000001,160,2.0,19,0.7894736842105263,0.6842105263157895,0.7368421052631579,0.7894736842105263,0.8947368421052632,0.7894736842105263,0.7368421052631579,0.8947368421052632,0.6842105263157895,0.631578947368421,0.5789473684210527,0.42105263157894735,0.21052631578947367,0.5263157894736842
104,sbm,0.8500000000000001,160,10.0,18,0.8333333333333334,0.7222222222222222,0.7222222222222222,0.7777777777777778,0.7777777777777778,0.7222222222222222,0.5,0.7222222222222222,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3888888888888889,0.5
105,sbm,1.05,160,1.0,15,0.7333333333333333,0.5333333333333333,0.7333333333333333,0.6666666666666666,0.6,0.5333333333333333,0.7333333333333333,0.20000000000000004,0.6,0.4666666666666667,0.13333333333333333,0.4666666666666667,0.26666666666666666,0.4666666666666667
106,sbm,1.05,160,2.0,11,0.8181818181818182,0.6363636363636364,0.8181818181818182,0.8181818181818182,0.6363636363636364,0.9090909090909091,0.7272727272727273,0.5454545454545454,0.9090909090909091,0.6363636363636364,0.8181818181818182,0.8181818181818182,0.45454545454545453,0.5454545454545454
107,sbm,1.05,160,10.0,10,1.0,0.7,0.8000000000000002,0.9,0.9,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.6,0.3,0.5,0.7
108,sbm,1.2500000000000002,160,1.0,17,0.47058823529411764,0.5882352941176471,0.6470588235294118,0.5882352941176471,0.35294117647058826,0.6470588235294118,0.5294117647058824,0.4117647058823529,0.47058823529411764,0.5882352941176471,0.4117647058823529,0.29411764705882354,0.35294117647058826,0.4117647058823529
109,sbm,1.2500000000000002,160,2.0,12,0.8333333333333334,0.9166666666666666,0.8333333333333334,0.75,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.75,0.5,0.5833333333333334,0.4166666666666667,0.4166666666666667
110,sbm,1.2500000000000002,160,10.0,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.875,0.875,0.875
111,sbm,1.4500000000000002,160,1.0,17,0.5294117647058824,0.8823529411764706,0.8235294117647058,0.8823529411764706,0.7058823529411765,1.0,0.8235294117647058,0.7647058823529412,0.7058823529411765,0.8823529411764706,0.5294117647058824,0.17647058823529413,0.47058823529411764,0.17647058823529413
112,sbm,1.4500000000000002,160,2.0,27,0.9629629629629629,0.9629629629629629,1.0,0.9629629629629629,0.9629629629629629,1.0,0.9629629629629629,0.8888888888888888,0.9629629629629629,0.9629629629629629,0.8148148148148148,0.6666666666666666,0.8888888888888888,0.7037037037037037
113,sbm,1.4500000000000002,160,10.0,11,1.0,1.0,1.0,1.0,1.0,0.9090909090909091,0.9090909090909091,1.0,0.9090909090909091,0.9090909090909091,0.8181818181818182,0.45454545454545453,1.0,0.6363636363636364
114,sbm,1.6500000000000001,160,1.0,16,0.625,0.75,0.8125,0.75,0.625,0.9375,0.6875,0.6875,0.625,0.8125,0.5,0.4375,0.5,0.375
115,sbm,1.6500000000000001,160,2.0,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334
116,sbm,1.6500000000000001,160,10.0,18,1.0,1.0,1.0,1.0,1.0,1.0,0.9444444444444444,0.8888888888888888,1.0,0.8888888888888888,0.9444444444444444,0.8333333333333334,1.0,0.8888888888888888
117,sbm,1.85,160,1.0,13,0.8461538461538461,1.0,1.0,1.0,0.8461538461538461,1.0,0.9230769230769231,0.8461538461538461,0.8461538461538461,0.9230769230769231,0.46153846153846156,0.6923076923076923,0.6153846153846154,0.5384615384615384
118,sbm,1.85,160,2.0,15,0.9333333333333333,1.0,1.0,0.9333333333333333,1.0,1.0,0.9333333333333333,0.8666666666666667,1.0,0.9333333333333333,0.7333333333333333,0.7333333333333333,0.9333333333333333,0.4000000000000001
119,sbm,1.85,160,10.0,13,1.0,1.0,1.0,1.0,1.0,0.9230769230769231,0.9230769230769231,1.0,0.9230769230769231,1.0,0.8461538461538461,0.6923076923076923,1.0,0.6923076923076923
120,sbm,0.05,210,1.0,16,0.75,0.75,0.5625,0.6875,0.625,0.75,0.6875,0.625,0.6875,0.625,0.4375,0.5625,0.5625,0.5625
121,sbm,0.05,210,2.0,20,0.85,0.85,0.8000000000000002,0.75,0.8000000000000002,0.6,0.85,0.65,0.5,0.45,0.45,0.7,0.4000000000000001,0.4000000000000001
122,sbm,0.05,210,10.0,25,0.8000000000000002,0.8399999999999999,0.68,0.76,0.72,0.76,0.72,0.76,0.68,0.64,0.44,0.64,0.44,0.48
123,sbm,0.25,210,1.0,17,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.7647058823529412,0.8823529411764706,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.6470588235294118,0.8235294117647058,0.7058823529411765,0.6470588235294118,0.47058823529411764,0.47058823529411764
124,sbm,0.25,210,2.0,22,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.8636363636363636,0.9545454545454546,0.8181818181818182,0.8636363636363636,0.9090909090909091,0.9090909090909091,0.7727272727272727,0.6363636363636364,0.7272727272727273,0.7727272727272727,0.5454545454545454
125,sbm,0.25,210,10.0,22,0.9090909090909091,0.8181818181818182,0.9090909090909091,0.8181818181818182,0.8636363636363636,0.7727272727272727,0.9090909090909091,0.8636363636363636,0.7727272727272727,0.8181818181818182,0.5909090909090909,0.7272727272727273,0.5454545454545454,0.6363636363636364
126,sbm,0.45,210,1.0,19,0.7368421052631579,0.8421052631578947,0.7894736842105263,0.8947368421052632,0.7894736842105263,0.8421052631578947,0.7894736842105263,0.8421052631578947,0.5789473684210527,0.42105263157894735,0.5789473684210527,0.5789473684210527,0.5263157894736842,0.5789473684210527
127,sbm,0.45,210,2.0,24,0.9583333333333334,0.9166666666666666,0.875,0.9583333333333334,0.9166666666666666,0.8333333333333334,0.875,0.875,0.9583333333333334,0.75,0.5833333333333334,0.7083333333333334,0.75,0.5416666666666666
128,sbm,0.45,210,10.0,16,1.0,1.0,1.0,1.0,1.0,0.8125,1.0,0.9375,0.8125,0.6875,0.6875,0.625,0.625,0.1875
129,sbm,0.6500000000000001,210,1.0,18,0.7777777777777778,0.6111111111111112,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.7222222222222222,0.7777777777777778,0.6111111111111112,0.5,0.6666666666666666,0.6111111111111112,0.3888888888888889,0.2777777777777778
130,sbm,0.6500000000000001,210,2.0,19,0.8421052631578947,0.8947368421052632,0.6842105263157895,0.8421052631578947,0.8421052631578947,0.47368421052631576,0.8947368421052632,0.6842105263157895,0.3157894736842105,0.47368421052631576,0.42105263157894735,0.42105263157894735,0.47368421052631576,0.47368421052631576
131,sbm,0.6500000000000001,210,10.0,17,0.8823529411764706,0.9411764705882353,0.7647058823529412,0.8823529411764706,0.8235294117647058,0.7647058823529412,0.7647058823529412,0.8235294117647058,0.7058823529411765,0.7058823529411765,0.5882352941176471,0.4117647058823529,0.47058823529411764,0.6470588235294118
132,sbm,0.8500000000000001,210,1.0,24,0.7083333333333334,0.625,0.5833333333333334,0.7083333333333334,0.5416666666666666,0.625,0.6666666666666666,0.5416666666666666,0.375,0.375,0.5,0.3333333333333333,0.3333333333333333,0.375
133,sbm,0.8500000000000001,210,2.0,17,0.7647058823529412,0.7058823529411765,0.6470588235294118,0.7058823529411765,0.7647058823529412,0.7647058823529412,0.8235294117647058,0.6470588235294118,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.35294117647058826,0.23529411764705882,0.5294117647058824
134,sbm,0.8500000000000001,210,10.0,15,0.5333333333333333,0.5333333333333333,0.6666666666666666,0.7333333333333333,0.6,0.7333333333333333,0.8000000000000002,0.4666666666666667,0.6,0.6,0.6666666666666666,0.4000000000000001,0.20000000000000004,0.4000000000000001
135,sbm,1.05,210,1.0,14,0.6428571428571429,0.6428571428571429,0.7142857142857143,0.7142857142857143,0.6428571428571429,0.7142857142857143,0.5714285714285714,0.5,0.6428571428571429,0.5,0.2857142857142857,0.5,0.14285714285714285,0.42857142857142855
136,sbm,1.05,210,2.0,16,0.6875,0.8125,0.75,0.75,0.625,0.75,0.875,0.6875,0.75,0.75,0.8125,0.5625,0.625,0.5
137,sbm,1.05,210,10.0,14,0.8571428571428571,0.7142857142857143,0.7857142857142857,0.7857142857142857,0.7142857142857143,0.8571428571428571,0.9285714285714286,0.5,0.9285714285714286,0.6428571428571429,0.7142857142857143,0.7857142857142857,0.6428571428571429,0.7142857142857143
138,sbm,1.2500000000000002,210,1.0,19,0.6842105263157895,0.7894736842105263,0.7368421052631579,0.8421052631578947,0.6842105263157895,0.8421052631578947,0.631578947368421,0.7368421052631579,0.6842105263157895,0.7894736842105263,0.42105263157894735,0.5263157894736842,0.42105263157894735,0.47368421052631576
139,sbm,1.2500000000000002,210,2.0,20,0.9500000000000001,0.85,0.85,0.9,0.85,0.85,0.8000000000000002,0.6,0.9500000000000001,0.85,0.6,0.7,0.75,0.55
140,sbm,1.2500000000000002,210,10.0,14,1.0,1.0,1.0,1.0,0.9285714285714286,0.8571428571428571,1.0,0.7857142857142857,1.0,0.8571428571428571,0.7142857142857143,0.6428571428571429,0.7857142857142857,0.7857142857142857
141,sbm,1.4500000000000002,210,1.0,14,0.9285714285714286,0.8571428571428571,0.9285714285714286,0.7857142857142857,0.7857142857142857,0.9285714285714286,0.7857142857142857,0.7857142857142857,0.6428571428571429,0.9285714285714286,0.7142857142857143,0.5,0.35714285714285715,0.35714285714285715
142,sbm,1.4500000000000002,210,2.0,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,0.9375,0.875
