,model,alpha,length,loc_error,num_traj,eduN,UCL,FCI,UPV-MAT,Erasmus MC,WUST ML A,WUST ML B,BIT,DecBayComp,Valencian Karatekas
317,sbm,0.8500000000000001,260,5.5,11,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.6363636363636364,0.8181818181818182,0.45454545454545453,0.36363636363636365,0.18181818181818182,0.36363636363636365,0.09090909090909091
318,sbm,0.8500000000000001,260,6.0,5,0.6,0.6,0.6,0.6,0.6,0.4000000000000001,0.20000000000000004,0.4000000000000001,0.4000000000000001,0.8000000000000002
319,sbm,0.8500000000000001,260,10.0,7,0.7142857142857143,1.0,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.2857142857142857,0.14285714285714285
320,sbm,1.05,260,1.5,4,0.5,0.75,0.75,0.75,0.5,0.5,0.5,0.25,0.0,0.5
321,sbm,1.05,260,2.0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
322,sbm,1.05,260,5.5,3,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666
323,sbm,1.05,260,6.0,5,1.0,0.8000000000000002,1.0,1.0,0.8000000000000002,0.4000000000000001,0.8000000000000002,0.6,0.0,0.0
324,sbm,1.05,260,10.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
325,sbm,1.2500000000000002,260,1.0,3,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0
326,sbm,1.2500000000000002,260,1.5,5,0.6,1.0,0.8000000000000002,1.0,0.6,0.6,0.8000000000000002,0.4000000000000001,0.0,0.4000000000000001
327,sbm,1.2500000000000002,260,2.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
328,sbm,1.2500000000000002,260,5.5,9,0.8888888888888888,1.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.4444444444444444,0.5555555555555556,1.0,0.0,0.2222222222222222
329,sbm,1.2500000000000002,260,6.0,5,1.0,1.0,0.8000000000000002,1.0,1.0,1.0,0.8000000000000002,1.0,0.20000000000000004,0.20000000000000004
330,sbm,1.2500000000000002,260,10.0,3,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.0,0.3333333333333333
331,sbm,1.4500000000000002,260,1.0,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0
332,sbm,1.4500000000000002,260,1.5,5,1.0,1.0,1.0,1.0,1.0,0.8000000000000002,0.8000000000000002,0.20000000000000004,0.20000000000000004,0.4000000000000001
333,sbm,1.4500000000000002,260,2.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
334,sbm,1.4500000000000002,260,5.5,7,1.0,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0,1.0,0.0,0.42857142857142855
335,sbm,1.4500000000000002,260,6.0,3,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.0,1.0,0.0,0.3333333333333333
336,sbm,1.4500000000000002,260,10.0,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333
337,sbm,1.6500000000000001,260,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
338,sbm,1.6500000000000001,260,1.5,5,1.0,1.0,1.0,1.0,1.0,1.0,0.8000000000000002,0.0,0.0,0.20000000000000004
339,sbm,1.6500000000000001,260,2.0,2,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0
340,sbm,1.6500000000000001,260,5.5,6,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,0.0,0.16666666666666666
341,sbm,1.6500000000000001,260,6.0,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.20000000000000004
342,sbm,1.6500000000000001,260,10.0,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4000000000000001
343,sbm,1.85,260,1.0,2,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0.0
344,sbm,1.85,260,1.5,4,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.5,0.0,0.25
345,sbm,1.85,260,2.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0
346,sbm,1.85,260,5.5,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0
347,sbm,1.85,260,6.0,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.0,0.0
348,sbm,1.85,260,10.0,3,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,0.3333333333333333
349,sbm,0.05,310,1.0,2,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5
350,sbm,0.05,310,1.5,5,0.8000000000000002,0.8000000000000002,0.6,0.8000000000000002,0.6,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.4000000000000001,0.6
351,sbm,0.05,310,2.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
352,sbm,0.05,310,5.5,7,1.0,1.0,1.0,1.0,0.8571428571428571,0.7142857142857143,1.0,0.7142857142857143,0.2857142857142857,0.2857142857142857
353,sbm,0.05,310,6.0,8,0.875,1.0,0.75,0.75,0.875,0.875,0.5,0.625,0.375,0.375
354,sbm,0.05,310,10.0,6,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.5,0.16666666666666666
355,sbm,0.25,310,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
356,sbm,0.25,310,1.5,3,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.6666666666666666,0.0
357,sbm,0.25,310,2.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5
358,sbm,0.25,310,5.5,10,0.9,0.8000000000000002,0.9,0.8000000000000002,0.7,0.7,0.7,0.5,0.10000000000000002,0.20000000000000004
359,sbm,0.25,310,6.0,3,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,0.6666666666666666
360,sbm,0.25,310,10.0,6,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.5,0.3333333333333333
361,sbm,0.45,310,1.0,5,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.6,0.4000000000000001,0.4000000000000001,0.6,0.0
362,sbm,0.45,310,1.5,7,1.0,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.0
363,sbm,0.45,310,2.0,4,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.5,0.5,0.25
364,sbm,0.45,310,5.5,11,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9090909090909091,1.0,0.8181818181818182,0.5454545454545454,0.18181818181818182,0.2727272727272727,0.09090909090909091
365,sbm,0.45,310,6.0,16,0.875,0.875,0.9375,0.875,0.875,0.6875,0.8125,0.5,0.3125,0.375
366,sbm,0.45,310,10.0,4,1.0,1.0,1.0,1.0,1.0,0.5,0.75,1.0,0.0,0.25
367,sbm,0.6500000000000001,310,1.0,5,1.0,1.0,1.0,0.6,1.0,0.4000000000000001,0.6,0.6,0.20000000000000004,0.20000000000000004
368,sbm,0.6500000000000001,310,1.5,5,0.8000000000000002,1.0,0.8000000000000002,0.8000000000000002,1.0,0.4000000000000001,0.0,0.6,0.0,0.4000000000000001
369,sbm,0.6500000000000001,310,2.0,5,0.8000000000000002,1.0,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.6,0.4000000000000001,0.4000000000000001,0.4000000000000001
370,sbm,0.6500000000000001,310,5.5,7,0.8571428571428571,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.42857142857142855,0.2857142857142857,0.14285714285714285
371,sbm,0.6500000000000001,310,6.0,9,1.0,1.0,1.0,1.0,1.0,0.7777777777777778,0.8888888888888888,0.1111111111111111,0.6666666666666666,0.1111111111111111
372,sbm,0.6500000000000001,310,10.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
373,sbm,0.8500000000000001,310,1.0,2,0.5,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
374,sbm,0.8500000000000001,310,1.5,5,1.0,0.8000000000000002,1.0,1.0,0.8000000000000002,0.4000000000000001,0.8000000000000002,0.20000000000000004,0.6,0.0
375,sbm,0.8500000000000001,310,2.0,4,1.0,1.0,0.75,0.75,0.5,0.75,0.25,0.5,0.25,0.5
376,sbm,0.8500000000000001,310,5.5,14,0.9285714285714286,1.0,0.7857142857142857,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.5,0.35714285714285715,0.21428571428571427,0.35714285714285715
377,sbm,0.8500000000000001,310,6.0,8,1.0,1.0,0.875,0.75,1.0,0.75,0.875,0.25,0.5,0.0
378,sbm,0.8500000000000001,310,10.0,8,0.875,0.875,1.0,0.875,1.0,0.75,0.625,0.25,0.375,0.125
379,sbm,1.05,310,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
380,sbm,1.05,310,1.5,7,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.7142857142857143,1.0,0.5714285714285714,0.7142857142857143,0.2857142857142857,0.0,0.14285714285714285
381,sbm,1.05,310,2.0,3,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.0,0.0
382,sbm,1.05,310,5.5,6,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333
383,sbm,1.05,310,6.0,6,0.8333333333333334,0.5,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.0
384,sbm,1.05,310,10.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
385,sbm,1.2500000000000002,310,1.0,2,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.5
386,sbm,1.2500000000000002,310,1.5,4,1.0,1.0,1.0,1.0,0.75,0.5,1.0,0.25,0.0,0.5
387,sbm,1.2500000000000002,310,2.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
388,sbm,1.2500000000000002,310,5.5,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
389,sbm,1.2500000000000002,310,6.0,4,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.0,0.0
390,sbm,1.2500000000000002,310,10.0,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
391,sbm,1.4500000000000002,310,1.0,3,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666
392,sbm,1.4500000000000002,310,1.5,10,0.8000000000000002,1.0,1.0,1.0,1.0,0.9,0.9,0.20000000000000004,0.0,0.10000000000000002
393,sbm,1.4500000000000002,310,2.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.0
394,sbm,1.4500000000000002,310,5.5,8,1.0,1.0,1.0,1.0,1.0,0.875,0.5,1.0,0.0,0.25
395,sbm,1.4500000000000002,310,6.0,9,1.0,1.0,1.0,1.0,1.0,0.8888888888888888,0.8888888888888888,1.0,0.1111111111111111,0.2222222222222222
396,sbm,1.4500000000000002,310,10.0,5,1.0,1.0,1.0,1.0,1.0,0.6,0.8000000000000002,1.0,0.20000000000000004,0.20000000000000004
397,sbm,1.6500000000000001,310,1.0,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
398,sbm,1.6500000000000001,310,1.5,4,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.25,0.0
399,sbm,1.6500000000000001,310,5.5,3,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333
400,sbm,1.6500000000000001,310,6.0,4,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.0,0.5
401,sbm,1.6500000000000001,310,10.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
402,sbm,1.85,310,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0
403,sbm,1.85,310,1.5,8,0.875,1.0,1.0,1.0,0.875,0.875,0.75,0.625,0.125,0.0
404,sbm,1.85,310,2.0,3,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666
405,sbm,1.85,310,5.5,8,0.875,1.0,1.0,1.0,0.875,1.0,1.0,1.0,0.125,0.25
406,sbm,1.85,310,6.0,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.0,0.0
407,sbm,1.85,310,10.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
408,sbm,0.05,360,1.0,5,1.0,1.0,1.0,1.0,0.8000000000000002,0.8000000000000002,0.4000000000000001,0.8000000000000002,0.20000000000000004,0.0
409,sbm,0.05,360,1.5,4,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.25,0.5,0.25
410,sbm,0.05,360,2.0,5,0.8000000000000002,1.0,0.8000000000000002,0.8000000000000002,0.6,0.6,1.0,0.6,0.20000000000000004,0.20000000000000004
411,sbm,0.05,360,5.5,6,0.8333333333333334,1.0,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
412,sbm,0.05,360,6.0,7,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.2857142857142857,0.0
413,sbm,0.05,360,10.0,2,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.0
414,sbm,0.25,360,1.0,2,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5
415,sbm,0.25,360,1.5,10,0.9,1.0,0.9,0.9,0.9,0.7,0.6,0.7,0.20000000000000004,0.3
416,sbm,0.25,360,2.0,3,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0
417,sbm,0.25,360,5.5,10,1.0,0.9,0.8000000000000002,0.9,1.0,0.8000000000000002,0.8000000000000002,0.6,0.5,0.20000000000000004
418,sbm,0.25,360,6.0,4,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.25,0.0
419,sbm,0.25,360,10.0,2,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.5,0.0
420,sbm,0.45,360,1.0,3,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0
421,sbm,0.45,360,1.5,10,1.0,0.9,1.0,1.0,1.0,0.5,0.6,0.6,0.20000000000000004,0.20000000000000004
422,sbm,0.45,360,2.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333
423,sbm,0.45,360,5.5,9,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.5555555555555556,0.2222222222222222
424,sbm,0.45,360,6.0,6,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.16666666666666666
425,sbm,0.45,360,10.0,2,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,0.0
426,sbm,0.6500000000000001,360,1.0,5,1.0,0.8000000000000002,1.0,0.8000000000000002,1.0,0.8000000000000002,1.0,0.6,0.20000000000000004,0.0
427,sbm,0.6500000000000001,360,1.5,6,1.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,0.5,0.5,0.16666666666666666
428,sbm,0.6500000000000001,360,2.0,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0
429,sbm,0.6500000000000001,360,5.5,10,0.7,0.8000000000000002,0.8000000000000002,0.7,0.8000000000000002,0.7,0.5,0.4000000000000001,0.20000000000000004,0.3
430,sbm,0.6500000000000001,360,6.0,5,0.8000000000000002,0.6,0.6,0.6,1.0,0.6,0.4000000000000001,0.20000000000000004,0.4000000000000001,0.20000000000000004
431,sbm,0.6500000000000001,360,10.0,2,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.0,0.5
432,sbm,0.8500000000000001,360,1.0,4,0.5,0.5,0.5,0.75,0.5,1.0,0.25,0.25,0.25,0.5
433,sbm,0.8500000000000001,360,1.5,6,0.6666666666666666,0.5,0.5,1.0,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.5,0.0,0.16666666666666666
434,sbm,0.8500000000000001,360,2.0,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0
435,sbm,0.8500000000000001,360,5.5,5,0.8000000000000002,1.0,1.0,1.0,1.0,0.8000000000000002,0.8000000000000002,0.20000000000000004,0.0,0.4000000000000001
436,sbm,0.8500000000000001,360,6.0,7,1.0,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.5714285714285714,0.42857142857142855,0.0,0.14285714285714285,0.14285714285714285
437,sbm,0.8500000000000001,360,10.0,5,0.8000000000000002,0.6,0.6,0.6,0.8000000000000002,0.6,0.6,0.4000000000000001,0.4000000000000001,0.4000000000000001
438,sbm,1.05,360,1.0,3,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333
439,sbm,1.05,360,1.5,5,0.8000000000000002,0.8000000000000002,1.0,1.0,1.0,0.4000000000000001,0.4000000000000001,0.20000000000000004,0.20000000000000004,0.4000000000000001
440,sbm,1.05,360,2.0,2,1.0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5
441,sbm,1.05,360,5.5,7,1.0,0.7142857142857143,0.7142857142857143,1.0,1.0,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.0,0.14285714285714285
442,sbm,1.05,360,6.0,5,1.0,0.8000000000000002,1.0,1.0,1.0,0.8000000000000002,0.8000000000000002,0.6,0.0,0.0
443,sbm,1.05,360,10.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
444,sbm,1.2500000000000002,360,1.5,4,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.5,0.0,0.25
445,sbm,1.2500000000000002,360,2.0,2,0.5,0.5,1.0,0.5,1.0,1.0,0.5,1.0,0.0,0.5
446,sbm,1.2500000000000002,360,5.5,4,1.0,1.0,0.75,1.0,0.75,1.0,0.75,1.0,0.0,0.25
447,sbm,1.2500000000000002,360,6.0,6,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.0,0.3333333333333333
448,sbm,1.4500000000000002,360,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
449,sbm,1.4500000000000002,360,1.5,6,1.0,0.8333333333333334,1.0,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333,0.0,0.0
450,sbm,1.4500000000000002,360,2.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
451,sbm,1.4500000000000002,360,5.5,3,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0
452,sbm,1.4500000000000002,360,6.0,5,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,0.0,0.20000000000000004
453,sbm,1.4500000000000002,360,10.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
454,sbm,1.6500000000000001,360,1.5,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
455,sbm,1.6500000000000001,360,2.0,2,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.0
456,sbm,1.6500000000000001,360,5.5,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333
457,sbm,1.6500000000000001,360,6.0,3,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,0.0
458,sbm,1.6500000000000001,360,10.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
459,sbm,1.85,360,1.5,3,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0
460,sbm,1.85,360,2.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
461,sbm,1.85,360,5.5,9,0.7777777777777778,1.0,1.0,1.0,1.0,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.1111111111111111,0.1111111111111111
462,sbm,1.85,360,6.0,6,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.6666666666666666,1.0,0.0,0.3333333333333333
463,sbm,1.85,360,10.0,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
464,sbm,0.05,410,1.0,3,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,1.0,0.3333333333333333,1.0,0.0
465,sbm,0.05,410,1.5,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5,0.0,0.3333333333333333
466,sbm,0.05,410,2.0,5,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.6,0.8000000000000002,0.8000000000000002,0.8000000000000002,0.20000000000000004,0.8000000000000002,0.4000000000000001
467,sbm,0.05,410,5.5,9,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.6666666666666666,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.2222222222222222
468,sbm,0.05,410,6.0,6,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,0.16666666666666666,0.6666666666666666
469,sbm,0.05,410,10.0,4,0.75,0.75,0.5,0.75,0.5,0.5,0.5,0.5,0.25,0.75
470,sbm,0.25,410,1.0,3,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333,0.0
471,sbm,0.25,410,1.5,6,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.5,0.5,0.5,0.16666666666666666
472,sbm,0.25,410,2.0,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4000000000000001,0.8000000000000002,0.20000000000000004
473,sbm,0.25,410,5.5,5,1.0,1.0,1.0,0.8000000000000002,1.0,0.6,0.4000000000000001,0.8000000000000002,0.20000000000000004,0.0
474,sbm,0.25,410,6.0,6,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.0
475,sbm,0.25,410,10.0,7,0.8571428571428571,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.0
476,sbm,0.45,410,1.0,2,1.0,0.5,0.5,0.0,1.0,0.5,1.0,0.5,0.0,0.5
477,sbm,0.45,410,1.5,6,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,0.5,0.3333333333333333,0.3333333333333333
478,sbm,0.45,410,2.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
479,sbm,0.45,410,5.5,9,1.0,0.8888888888888888,1.0,1.0,1.0,0.6666666666666666,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.2222222222222222
480,sbm,0.45,410,6.0,8,1.0,1.0,0.875,1.0,1.0,0.75,0.75,0.375,0.125,0.5
481,sbm,0.45,410,10.0,1,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
482,sbm,0.6500000000000001,410,1.0,4,1.0,0.75,1.0,0.75,1.0,0.75,0.5,0.25,0.0,0.0
483,sbm,0.6500000000000001,410,1.5,8,0.75,0.875,0.75,0.875,0.875,0.75,0.5,0.25,0.25,0.5
484,sbm,0.6500000000000001,410,2.0,3,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0
485,sbm,0.6500000000000001,410,5.5,5,1.0,1.0,0.6,1.0,1.0,0.4000000000000001,0.6,0.4000000000000001,0.20000000000000004,0.8000000000000002
486,sbm,0.6500000000000001,410,6.0,5,0.8000000000000002,0.6,0.8000000000000002,0.6,0.6,0.4000000000000001,0.4000000000000001,0.6,0.0,0.6
487,sbm,0.8500000000000001,410,1.0,5,0.8000000000000002,1.0,1.0,0.6,1.0,0.4000000000000001,0.6,0.0,0.4000000000000001,0.20000000000000004
488,sbm,0.8500000000000001,410,1.5,10,0.9,1.0,0.9,0.9,0.8000000000000002,0.7,0.5,0.20000000000000004,0.4000000000000001,0.3
489,sbm,0.8500000000000001,410,2.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
490,sbm,0.8500000000000001,410,5.5,8,0.875,0.875,0.875,0.875,1.0,0.625,0.5,0.0,0.625,0.25
491,sbm,0.8500000000000001,410,6.0,4,1.0,0.5,1.0,1.0,1.0,0.75,0.75,0.25,0.75,0.0
492,sbm,0.8500000000000001,410,10.0,3,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666
493,sbm,1.05,410,1.0,5,0.8000000000000002,0.8000000000000002,0.6,0.6,0.6,0.8000000000000002,0.4000000000000001,0.0,0.0,0.0
494,sbm,1.05,410,1.5,9,0.8888888888888888,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.5555555555555556,0.1111111111111111,0.0,0.2222222222222222
495,sbm,1.05,410,2.0,3,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.3333333333333333,0.0,0.3333333333333333
496,sbm,1.05,410,5.5,5,1.0,1.0,0.8000000000000002,1.0,1.0,1.0,1.0,0.6,0.0,0.20000000000000004
497,sbm,1.05,410,6.0,4,1.0,1.0,1.0,1.0,1.0,0.75,0.75,1.0,0.0,0.0
498,sbm,1.05,410,10.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
499,sbm,1.2500000000000002,410,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.5
500,sbm,1.2500000000000002,410,1.5,5,1.0,1.0,0.8000000000000002,0.8000000000000002,1.0,0.8000000000000002,0.6,0.20000000000000004,0.0,0.0
501,sbm,1.2500000000000002,410,2.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5
502,sbm,1.2500000000000002,410,5.5,6,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.6666666666666666,1.0,0.0,0.0
503,sbm,1.2500000000000002,410,6.0,5,1.0,1.0,1.0,1.0,1.0,0.8000000000000002,1.0,0.6,0.20000000000000004,0.0
504,sbm,1.2500000000000002,410,10.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
